Time[s],7.14,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],25.99,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],26.91,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],27.91,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],28.98,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],29.96,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],31.05,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],31.97,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],32.94,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],34.04,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],34.96,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],35.96,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],37.06,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],37.98,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],39.1,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],40.02,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],41.0,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],42.09,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],43.01,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],44.01,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],45.1,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],46.03,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],47.15,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],48.07,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],49.04,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],24,Address,db60
Time[s],145.59,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],32,Address,db60
Time[s],146.51,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],32,Address,db60
Time[s],147.49,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],148.58,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],149.58,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],150.51,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],151.57,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],152.52,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],153.67,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],154.56,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],155.55,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],156.64,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],157.55,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],158.56,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],159.62,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],160.57,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],161.69,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],162.61,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],163.59,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],164.68,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],165.6,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],166.61,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],167.7,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],168.62,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],169.74,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],170.66,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],171.64,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],172.73,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],173.65,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],174.66,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],31,Address,db60
Time[s],175.72,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],176.67,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],177.79,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],178.71,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],179.69,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
Time[s],180.78,Xacceleration[gs],-6.25e-05,Yacceleration[gs],-6.25e-05,Zacceleration[gs],-6.25e-05,Temperature[C],30,Address,db60
